{0}	Approved+•or Release of wealth and economic power in an upper class or in a fev individuals or families; geale uncaplc-jmene and under- employment, including the dangeroua youth segment of the educated uzemp loyed. moat modernizing states are vulnerable in these respecte : 'N-iey have underestimated the internal threat and overo eotimated and overprepared for an external threat; they do not have an adequately balanced structure to maintain internal security an both the cities and Ehe countrygide (In many Latin American countries.. military unlt8 cannot leave the citieg lest a security vacuum be created) ; the military-obeceuae of exce89ive demands on the budget, represgå.ve meaaures, participation In unpopular or oppressive governments, or lack of good ecerangad from the people; and, the military have noe made the contribution of which they are capable in promoting nation-buildi%e, and social cohesion (civic action, gocd worka in the countryside, statecraft in government, training of congcripts in literacy and vocationa) few of the modernizing states have won the battle against the blandishmentg and falce hopes arcuged by Communism among the students, educated youth, intelligentbla • the rural digposgesoed and the urban underprivileged. Except :Ln a few of the modernizing states with charigmatic, articulate end social—minded leaderø (e.g., Nehru) * there an abysmal psychological gap Approved For Release
{0}	Approved Release 2005/04/22 CIA-RDP80Bom83A000100120014-7 SECRET - 10.- pcycholog{cal gap between the central government and the masses, the students, the laborers and those who for various reggcna foel eotranged from the governrnent and the Bociety es a whole. Where the central government is lagging behind the tides of popular content, this gap is a very dangeroug vulnerability. Thig partial enumeration of vulnerabilities Illustrates the magnitudes of the Comuniee threat In canalizing and directing popular digaffection for gubvergive ends. Nor 18 thig the whole story. Too rapid a tempc of modernization cen be ag dangerous aB too little movement unless the new inetitutional mold 18 otrong enough, and leaders vise enough, to contain the powerful new gocial thrutco released in the proce38 (e; g. , the non— Commtnlge social revolution of Boiivie in 1952). Just as failure to move rapidly enough encourages popular opposition and the aspiratione of alternative leaderghlp, which often takea power through a violent "social revolution" (cf. Mexico in 1910, Bolivia in 1952, Egypt under Nagger, Cuba in 1956, Iraq in 1958), 30 doe3 movement forward sow Che geedg of future cri8i3 ag the underprivileged reach out for more. Thug the modernization procese is uncertain and treacherous and few socleeiee have attained modernity without bloodshed and reliance on authoritarian techniques at gome point enroute. C, THE THREAT: DOCTRINE AND TACTICS The Co:nunLgt8 make no eeeree of their intention of expanding control to those societies of the Pree World which they can gubvert (C eechoglovakia) , SECRET Approved For Release 2005/04/22 CIA-RDP80B01083A000100120014-7
{0}	Approved For Release 2005/04/22 : CIA-RDP80B01fi3A000100120014-7 SECRET (Czechoslovakia), take over through internal war (China), or capture from within after an eoseaeiaiiy nationalistic social revolution (Cuba) We start a prealge that Coeunlsm threatens aii modernizing goelettes. A second preise ig ebee ebe Conmi8ts by doctrine and practice are equipped to pregg their obåeceiveg along the whole 9f the ingurgency spectrum: they Btudy and exploie the vulner.-.bllitleg of societies, they are expert in political maneuver fræ indigenoue footholds, and they understand and practice the various forms of internal var. They regard all modernizing societies as candidates for internal war ae some stage of their development, which will be ebe final etage in the ciaoo geruggle within the society. They plan eo see the stage for eheee "vars of national liberation" and to support them; and these vara, we have been Sold publicly, are the t'åuse't and "sacred" varo which they support in order that the society may eliminate aii foreign influences and leave in control of the modernization process. Comunigm has from its origins posed this threat. But the threat 18 more credible and poignant as of today for two reasons: Plroe, Che ntnber and diversity of ebe modernizing societiee have proliferated enomously (This impogeg additional burdenB on eboge, like ourøeiveo, who vould permit the new oocieeies to perfect exioting inøeleueions and eo fashion their own system and pace of sECRrr Approved For Release 2005/04/22 : CIA-RDP80B01083A00010012Ö014-7
{0}	Approved Release 2009* CIA-RDP80BO%83A000100120014-7 -12- modernization, instead of ruthlenly imposing ebe predetermined ingeitutlonai blue—print' oz . Second, In view of the general gerateglc stalemate and the dangero of direct Bloc—Western military confrontations, the CotMnuni3es' 'tvave of the future" 8trategy 18 nov baged primarily on insurgency rather than overt aggression across international borders. (Tbi8 accords with the general legøon of biotory since the Korean War and a probable assessment that ' 'warg of national liberation" can be supported without the unacceptable riBk8 of Western nuclear retaliation) A further aspect of the Cozmunlgt threat is doctrinally Important: Consolidating and exploiting active domestic insurgency bases, both in the cities and the countryside, are valuable neang of accomplishing ewo ComuniBt purpoøes: Building pover bagea for future political takeovers, and arresting a state's forward movemant. Hence, urban strongholdø within disaffected student and labor groups, and guerrilla bageo in the countrycide may be developed, held and utilized not for puqoges of an immediate drive to power •but for purposes of sowing confusion, adding eo the drain on domegtic resources, and widening the base of political powr for an ultimate assault on the state when the tine 18 deemed right. The guerrilla 18 especially suited for thig purpose: A guerrilla expresses action emotiona and therfore hag a 8trong paychological appeal eo a part of the populace even when he opposes a moderately unpopular regime; be strikes at the and social cohesion of a country Approved For Release CIA-RDP80B01083A000100120014-7
{0}	Approved Release 2005/04/22 : CIA-RDP80BOA83A000100120014-7 SECRET -13- a country and thereby wakens ebe government; in guitabie terrain, he occupies the attention of times big number In conventional coldierz who may further contribute to Che govertment's unpopularity by reprisals, inept tactics, or failure eo think back to first causes; and he a cogely thing to eliminate. The Coaaunlatg have thug refined gubverdve insurgency as an Instrtmene of political warfare which can be deztructively applied to underdeveloped countrieg at almost all points of vulnerability. organizing maøßively for gubvorgion in all forms, they aloo 8Y8temaeica11y geek eo align thanaelves with ebe three greae forcee. at work in modernizing oocietieg--nationallem, anticolonialism and ebe revolution of rising expectationø. Their threee ig formidable and all—pervasive, bue cannot succeed without the Bupport of people. Ie can be biune•ad and defeated only if we and other free nationg make ie cryseal clear in action and deed that Coxmnunism can never align with the finer Inaei.ncts of human natura because it 18 not a political sygtem which fulfills the aspirations of men who prefer eo find their cwn •independent ways in a world connunity of free necions, lv. CENTRAL FRAißWCRR 0? US POLICY AND STRATEGE US policy and strategy toward the threae are designed to safeguard Cbe modernization ptoca88 in order that the deeper aspirationa of men and nations eo remain free and to fashion their own wayß of modern Ilfe may be fulfilled. A. US POLICY AND OBJECEIVES MODERNIZING SOCIETIES The BNSP is our guide for US policy and objectivec toward the underdeveloped world. Approved For Release 2005/04/22 : CIA-RDP80B01083ABFIÖF2M4-7
{0}	Approved Release 2005/ 41 2 : -14- IA-RDP80BOA83A000100120014-7 Our broad interegtB in the underdeveloped world are three; ——We have a and Interest tbat the free modernizing nations evolve in directions which afford a congenial world environment for fruitful international cooperation and our own ray of life. ——We have a intere8t that their end resources not fall tmder Commise control and Chae they mainteln the minimn esgenti.al military capabilities to preserve their Internal security and independence from aggression, or eo combine vith foreign assistance In meeting overt external aggresgion. —-We have an economie interest tbat their resources and markets remain available to us and to the other industrialized nations of the Free World. Doctrinally, our strategy pointe toward ourselv€8 from being wholly reactive to Communise initiatives by getting on ure positively witb the constructive taske of encouraging and safeguarding the modernization process. requireo our recognizing that assiøting modernization (the positive tbruoe of US policy) and assisting in its defense are two eldes of the game coin. The taek of gafeguardiag the modemization procega involves aegi8t1ng transitional nations upward through Che modernization barrier vieh ali available resources and counsel at our disposal, and acceptable eo the, while eimultaneously {Qrovlng their Capabilities of internal defense aerog8 the entire spectrum OE activity. objective Approved For Release 2005EÄlA-RDP80B01083A000100120014-7
{0}	Approved Release 2005/04/22 : CIA-RDP80BOA83A000100120014-7 SECRET - 15 - obåective is ehae modernizing couner{ee remain independent of C—ni—, and free Ceunise footholds (especially In the critical rural, student and labor union sectors), in order that they may progressively assme roles of dignity and regponeibility in an expending world comunity of free nations and pluralistic valueg; and our purpose iB to agg13t them Co becme free and unified nations capable of internal defense, gouvernance by consent, and Beif—generaetng economic growth within indigenous modernization systems representative of their own cultures and a spirations. Tbe central focus of this policy 13 to assure an environment of sustained progress toward higher standards of economic welfare, Bocial Justice, individual liberties, and popularly based govern- menes—-an enterprise in which the ri8kB and responsibilities will nonally be shared with other nations and international groupings, including the United Nations, though in terms of financial assistance and military support, ours will doubtless remain the dominant role in large parts of the world in the decade ahead. B. THE INEREST IN IMI'ERNAL DEFENSE As long as the and their partisans and proxies continue to exert external and internal pressure on free societies, we must devote attention and resources eo the defense of these societies because (a) a sense of security, and (b) a demonstrated capacity to SECRET Approved For Release 2005/04/22 : CIA-RDP80B01083A000100120014-7
{0}	Approved ur Release 2005/04/22 : CIA-RDP80BOA83A000100120014-7 SECRET - 16 - capacity to defend Its vital Interests are minimum conditions for Che creative modernization Of any free eociety. Since Communist policy 13 eyetematicaily geared to create and exploit vulnerabilities offered by political unrest, economic 81uggiBbne88, diplomatic disarray, and military weakness within the free community, ve must, in addition to maintaining a full spectrum of military capabilities which will make the hegitate to employ force at any level (Including guerrilla warfare and urban insurrection ) , geek to minimize the emergence of circum- stances and situations which permit Comun1BE preoauree and manipula— efon, with special attention to those sectorg which the traditionally devote major efforts--the countrysiée, the students and educational gystem, and the labor unions. In this endeavor, the preventative aspect of US end indigenous capabilities cannot be overemphagized. It 18 in the long run far lees cogely materially and in terms of damage to the society to • prevent insurgency than to defeat it after its appearance. The dreadful arithmetic of counter-guerrilla operations, Vihere history indicates IO to 15 soldiers are required to cope succeggfully witb each guerrilla, is something which every modernizing gociety should make efforts to avoid at all cost8. C. US COUNIERINSURCEtWY OBJECTIVES The over—ail US purpose in the field of iB to ageist the transitional states to develop balanced capabilities for the total SECRET Approved For Release 2005/04/22 : CIA-RDP80B01083A000100120014-7
{0}	Approved Release 2005/04/22 : SECRET - 17 - for the total defense of their societies against Internal and axeernai threats, Chie C0 be done vith minimum demands on dmesetc tee sources required for Internal development. To this end, US intemal defenge objectives are: i. To contribute to the systematic immunization of vulnerable 80cieties noe yet gerlousiy threatened by Coanuni8t subveraion. 2. To assist countriee when insurgency is incipient (e.g., Thailand, Brazil) to defe" the threat by removing its political, Bociai and economic caugeg before the ingurgency becomes active* 3. In countries where insurgency is active (South Vietnam, Colombia), eo aggiee the government under attack witb military as well ag non-military means, congigtene with tho US interen as determined in each cage. 4. To minimize the poggibili.ty of direct US military involveænt in internal war by maximizing indigenoug capabilities of countering and defeating Insurgency. 5. To minimize Che r18k of eoealatlon (without deferring to this ri8k) of Ingurgency toward conventional or nuclear war. V. GENERALIZED CONCEPT POR THE OF US RY.SOURCES In cm.ncering in8urgency, the major effort, in OE us interests, must always be indigenous. We have noted eh*t Insurgency is a uniquely local problem affecting the aspirations and allegiance of • local people. In putting down insurgency, it is only the local government which SECRET Approved For Release 2005/04/22 : CIA-RDP80B01083A000100120014-7
{0}	Approved Ear Release 2005/04/22 : SECRET - 18 - govertnent which can remove causes, win back the support of the insurgents, and strengthen the society' e cohesiveness. In internal war ic 18 alwaya better for one national to kill another than for a foreigner--especiaily one with a different ekin )color— aeion--to do 80. The active participation of nan—indigenous (egpecially US) forces in internal defense operations can be counterproductive that it (a) dilutes the nationalist appeal, and hence the accept— ability, of the local government, (b) makes the United States a more obvious target for anticolonialigm than It already 18, and (c) permits the ConmiBt8 more easily to associate themøelvee with the forces of nationalism and anti-Westemiem. The US effort abroad therefore relate primarily to advice, assistance and the training of Indigenous capabilities. We must always begin ehi8 effort by knowing what the local problem ig and learning eo see distinctive local context. A. THE LOCAL PROBLQ4 ne ioeai problem that modernization generates ingurgency in some fom and poses cruel choices of tempo and of bow best to reconcile opposing forcee at work within the society—-of bringing tolerable order and unity out of relative dishevelment as smoothly and securely as possible. 18 nothing less than ebe problem of building and defending a nation against its internal tensions and upheavals and thoee Incited from abroad. A large part- Approved For Release 2005ÆElA-RDP80B01083A000100120014-7
{0}	Approved Release 2005/04/22 : CIA-RDP80B(W3A000100120014-7 SECRET ' 19 - A large pare of the local problem 18 that the new leaders bave an iqerZece view of ehe consequence oz ehelr aeto and an imperfect vision of where eo lead and bov to get there. Their inexperience contributes C0 their difficulty in seeing the totality of their national problem, Bince the society is In flux and algo under attack: the forces of flux open the avenues of attack and forward movement will depend on the Skillful eploymene and orc- .ee.• traelon of ail constructive national capabilities, energies and resources, both creative and dofengive. A major contributing source of difficulty ig their Imperfect understanding of the political structure of ingurgency, even armed insurgency, and their failure to appreciate that a creative combination of politics and force (active or potential) 18 required to eliminate ebe root causes of {neurgency ao opposed to the mere, and often temporary, repression of its smtcms. B. US PROBI&f The US problem 18 Co Involve oureelves constructively and acceptably in the local probin in order that we Lay cooperate with and agoige Cbe local govermneng in resolving ag wide a range OE subsidiary problems as possible. This requires our developing and refining several capabilities on the part of out Country Teams: • .An ability to acquaint ourgelves thoroughly with the totality OE the local problem In all its distincgive qualities (Its stage of modernization, -the points of strength and weaknesg, the sources of SECRrr Approved For Release 2005/04/22 : CIA-RDP80B01083A000100120014-7
{0}	Approveuor Release 2005/04/22 : CIA-RDP80BA083A000100120014-7 SECRET -20- sources of dissidence, the external vee the internal threat, the probable congequenceg or action or inaction) . . .An ability to asglse the local government, together with ebe society's Innovator. and congtructlve alternative leaders, to gee more clearly the interaction of modernization and ingurgency and tba blend of politics and force required for an adequate interne! defense capability. . .An ability to convince the local leaders ehae within transitional societies insurgency is part of the political process and mugt be deale with In this context rather than as a compartment- alized problem for the police or the military. . .An ability eo coordinate and orchestrate US reøourceg' and to develop techniques adapted to the unqiue local context, toward the end of gerengthening the local capability of defenee againgt insurgency with minimal damage eo the gociety and the of modernization. C. A GENERALIZED CONCEPT OF US Jontr OPERATIONS Though the US contribution should be ancillary and ag Inconspicuous as possible, each arm. of US policy represented ae the Country team level has unique end indi8penaab1e capabilities and resources to unploy in supporting the counter—insurgency operationa of a friendly governmene. Whet Is needed 1B more precise advanced plqnnlng and preparation for the contingencies of their uge, greater coordination in SECRET Approved For Release 2005/04/22 : CIA-RDP80B01083A000100120014-7
{0}	Approved-For Release 200510414 : CIA-RDP80B%083A000100120014-7 - 21 - coordination in their use when emergencies arise, and greater sophistication In applying our reaourees in a variety of diecinctive situations and contingencieø.. In ghort, though we inay generalize on geraeegy, we ghould not generalize on tactics, which must always be tailored eo the local situation. Abroad, the US concept of Joint US counterinsurgency operations in a eociety whose government accepts our Involvement In its problem:•., ar.d our aeeistance in their aolution, should be to pooi US reaourceg in reaching a joint: determinat{on on ebe critical vulnerabilitiea of oocieey; to refine our judgment on thig determination by diacugo.i.ng theoc vulnerab.tiit:leo, and what can be done about: then, with the locol government and, as appropriate, or-herc within the gociety; and to apply US resources ag neceggary, in coordination with those of the local government, on the basis of a cotauon plan, if poga.ible., 'Ut, in event, on the basis of a ecordlnatcd US plan of actiou in which each üs resource will maxi-raelly contribute to the cohesiveneae aild internal defense capabilities of the gociety. US Country Teamg Bhould prepare and have before them at all times ego 'Pterrainqe or "situation" maps--one which repregenes the term development plan of the country, I.e., Vhere the country plana eo go along the modernization spectrum in the next three eo five years; and one which ploec the "counterinaurgency geography" of the country, , a country plan which piot3 Ehe vulnezablliti.eg that the country's modernizing activitieg will foreseeably ameliorate or exacerbate. Ideally, Chese sEcnrr Approved For Release 2005/04/22 : CIA-RDP80B01083A000100120014-7
